"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"wcaB","","putative colanic acid biosynthesis acyl transferase","136","171","19","4","87.74193548387098","2.2857142857142856","0.16743613419513698","0.0003839324349090616","1.0","0.007421119074616205","5","2","5","0.0625","1.0"
"wcaD","","putative colanic acid polymerase","136","171","19","4","87.74193548387098","2.2857142857142856","0.16743613419513698","0.0003839324349090616","1.0","0.007421119074616205","5","2","5","0.0625","1.0"
"wza","","lipoprotein required for capsular polysaccharide translocation through the outer membrane","136","171","19","4","87.74193548387098","2.2857142857142856","0.16743613419513698","0.0003839324349090616","1.0","0.007421119074616205","5","2","5","0.0625","1.0"
"wcaE","","putative colanic acid biosynthesis glycosyl transferase","136","171","19","4","87.74193548387098","2.2857142857142856","0.16743613419513698","0.0003839324349090616","1.0","0.007421119074616205","5","2","5","0.0625","1.0"
"wcaA","","putative colanic acid biosynthesis glycosyl transferase","136","171","19","4","87.74193548387098","2.2857142857142856","0.16743613419513698","0.0003839324349090616","1.0","0.007421119074616205","5","2","5","0.0625","1.0"
"group_19975","cas1","multifunctional nuclease","19","4","136","171","12.258064516129032","97.71428571428571","5.9724264705882355","0.0003839324349090616","1.0","0.007421119074616205","8","7","3","0.0703125","0.7265625000000002"
"wcaC","","putative colanic acid biosynthesis glycosyl transferase","136","171","19","4","87.74193548387098","2.2857142857142856","0.16743613419513698","0.0003839324349090616","1.0","0.007421119074616205","5","2","5","0.0625","1.0"
"group_30945","","hypothetical protein","19","4","136","171","12.258064516129032","97.71428571428571","5.9724264705882355","0.0003839324349090616","1.0","0.007421119074616205","9","6","3","0.5078125","0.5078125"
"wcaF","","putative acyl transferase","136","171","19","4","87.74193548387098","2.2857142857142856","0.16743613419513698","0.0003839324349090616","1.0","0.007421119074616205","5","2","5","0.0625","1.0"
"group_8690","","hypothetical protein","19","4","136","171","12.258064516129032","97.71428571428571","5.9724264705882355","0.0003839324349090616","1.0","0.007421119074616205","10","6","4","0.7539062500000002","0.7539062500000002"
"ydcN_2","","putative DNA-binding transcriptional regulator","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","7","2","5","0.4531249999999996","0.4531249999999996"
"group_8569","","hypothetical protein","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","7","2","5","0.4531249999999996","0.4531249999999996"
"yjaB_2","","putative acetyltransferase","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","7","2","5","0.4531249999999996","0.4531249999999996"
"group_9534","nohA","Qin prophage; predicted packaging protein","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","6","2","4","0.6875000000000002","0.6875000000000002"
"group_12906","","Insertion sequence putative ATP-binding protein","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","10","2","8","0.10937500000000003","0.10937500000000003"
"yjiA_1","","P-loop guanosine triphosphatase","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","7","2","6","0.125","0.4531249999999996"
"group_28202","","hypothetical protein","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","7","2","5","0.4531249999999996","0.4531249999999996"
"papB_1","","Major pilu subunit operon regulatory protein PapB","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","10","2","8","0.10937500000000003","0.10937500000000003"
"ycfT_2","","putative transport protein","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","6","1","5","0.21875000000000003","0.21875000000000003"
"group_4013","ydaV_2","Rac prophage; predicted DNA replication protein","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","6","2","5","0.21875000000000003","0.6875000000000002"
"group_11698","","hypothetical protein","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","14","2","13","0.0018310546875000002","0.012939453124999998"
"group_14754","","hypothetical protein","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","9","2","7","0.17968750000000003","0.17968750000000003"
"group_1419","fimD_1","outer membrane protein; export and assembly of type 1 fimbriae","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","12","2","10","0.038574218750000014","0.038574218750000014"
"group_19468","","hypothetical protein","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","8","2","7","0.0703125","0.2890624999999999"
"group_16958","","hypothetical protein","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","10","2","8","0.10937500000000003","0.10937500000000003"
"group_6728","ybgD_2","putative fimbrial-like adhesin protein","2","19","153","156","1.2903225806451613","89.14285714285714","0.10732714138286893","0.0003945162684907034","1.0","0.007580473637815625","10","2","8","0.10937500000000003","0.10937500000000003"
"group_6575","","hypothetical protein","50","27","105","148","32.25806451612903","84.57142857142857","2.6102292768959434","0.0003968033421631662","1.0","0.007621593946306298","21","10","12","0.6636238098144525","1.0"
"group_17134","","hypothetical protein","6","27","149","148","3.870967741935484","84.57142857142857","0.22073079791200598","0.0004025318862168745","1.0","0.007706381622438876","10","4","8","0.10937500000000003","0.7539062500000002"
"group_23854","","hypothetical protein","17","3","138","172","10.967741935483872","98.28571428571429","7.06280193236715","0.0004025555339126266","1.0","0.007706381622438876","10","7","3","0.3437499999999999","0.3437499999999999"
"recG_2","","RecG DNA helicase","17","3","138","172","10.967741935483872","98.28571428571429","7.06280193236715","0.0004025555339126266","1.0","0.007706381622438876","10","7","3","0.3437499999999999","0.3437499999999999"
"group_31244","umuD_2","SOS mutagenesis; error-prone repair; processed to UmuD'; forms complex with UmuC","17","3","138","172","10.967741935483872","98.28571428571429","7.06280193236715","0.0004025555339126266","1.0","0.007706381622438876","9","7","2","0.17968750000000003","0.17968750000000003"
"group_8329","","hypothetical protein","17","3","138","172","10.967741935483872","98.28571428571429","7.06280193236715","0.0004025555339126266","1.0","0.007706381622438876","10","7","3","0.3437499999999999","0.3437499999999999"
"group_11246","","hypothetical protein","17","3","138","172","10.967741935483872","98.28571428571429","7.06280193236715","0.0004025555339126266","1.0","0.007706381622438876","10","7","3","0.3437499999999999","0.3437499999999999"
"group_17758","","hypothetical protein","17","3","138","172","10.967741935483872","98.28571428571429","7.06280193236715","0.0004025555339126266","1.0","0.007706381622438876","9","7","2","0.17968750000000003","0.17968750000000003"
"group_23147","","hypothetical protein","17","3","138","172","10.967741935483872","98.28571428571429","7.06280193236715","0.0004025555339126266","1.0","0.007706381622438876","6","3","3","1.0","1.0"
"dnaQ_2","","DNA polymerase III, epsilon subunit","17","3","138","172","10.967741935483872","98.28571428571429","7.06280193236715","0.0004025555339126266","1.0","0.007706381622438876","9","7","2","0.17968750000000003","0.17968750000000003"
"group_13444","mntP","manganese export protein","74","50","81","125","47.74193548387097","71.42857142857143","2.2839506172839505","0.000405190099970889","1.0","0.007753953478254284","17","9","10","0.629058837890625","0.9999999999999998"
"stfR_1","","putative membrane protein","26","8","129","167","16.7741935483871","95.42857142857143","4.207364341085271","0.00041439338479910327","1.0","0.007921300686345986","14","7","7","1.0","1.0"
"group_18925","","hypothetical protein","26","8","129","167","16.7741935483871","95.42857142857143","4.207364341085271","0.00041439338479910327","1.0","0.007921300686345986","12","8","4","0.3876953125000001","0.3876953125000001"
"yfjQ_4","","CP4-57 prophage; predicted protein","26","8","129","167","16.7741935483871","95.42857142857143","4.207364341085271","0.00041439338479910327","1.0","0.007921300686345986","10","7","3","0.3437499999999999","0.3437499999999999"
"ydaV","","Insertion sequence putative ATP-binding protein","39","18","116","157","25.161290322580644","89.71428571428571","2.932471264367816","0.00042144129580066607","1.0","0.008050087772882214","13","5","8","0.5810546875","0.5810546875"
"group_27093","","hypothetical protein","39","18","116","157","25.161290322580644","89.71428571428571","2.932471264367816","0.00042144129580066607","1.0","0.008050087772882214","14","9","7","0.4239501953124999","1.0"
"pbpG","","penicillin-binding protein 7","150","150","5","25","96.7741935483871","14.285714285714285","5.0","0.00042774660731570804","1.0","0.008161506024973729","12","10","4","0.038574218750000014","0.3876953125000001"
"ynfH","","oxidoreductase, predicted membrane anchor subunit","150","150","5","25","96.7741935483871","14.285714285714285","5.0","0.00042774660731570804","1.0","0.008161506024973729","7","5","3","0.4531249999999996","0.9999999999999998"
"group_9110","ydaV_1","Rac prophage; predicted DNA replication protein","5","25","150","150","3.225806451612903","85.71428571428571","0.2","0.00042774660731570804","1.0","0.008161506024973729","12","5","7","0.7744140625000003","0.7744140625000003"
"group_5529","","hypothetical protein","3","21","152","154","1.935483870967742","88.0","0.14473684210526316","0.0004312003875019072","1.0","0.008218330620767048","11","2","9","0.06542968749999997","0.06542968749999997"
"iga","","hypothetical protein","3","21","152","154","1.935483870967742","88.0","0.14473684210526316","0.0004312003875019072","1.0","0.008218330620767048","7","3","4","0.9999999999999998","0.9999999999999998"
"group_26713","","hypothetical protein","3","21","152","154","1.935483870967742","88.0","0.14473684210526316","0.0004312003875019072","1.0","0.008218330620767048","7","3","4","0.9999999999999998","0.9999999999999998"
"group_11426","","hypothetical protein","4","23","151","152","2.5806451612903225","86.85714285714286","0.17506478548805068","0.00043963305276212554","1.0","0.008331108316803913","10","3","7","0.3437499999999999","0.3437499999999999"
"group_13637","","hypothetical protein","4","23","151","152","2.5806451612903225","86.85714285714286","0.17506478548805068","0.00043963305276212554","1.0","0.008331108316803913","13","2","11","0.022460937500000003","0.022460937500000003"
"group_14571","","hypothetical protein","4","23","151","152","2.5806451612903225","86.85714285714286","0.17506478548805068","0.00043963305276212554","1.0","0.008331108316803913","4","2","2","1.0","1.0"
"murR_3","","MurR-MurNAc-6-P","4","23","151","152","2.5806451612903225","86.85714285714286","0.17506478548805068","0.00043963305276212554","1.0","0.008331108316803913","13","4","10","0.09228515625000003","0.26684570312499983"
"group_26325","","hypothetical protein","4","23","151","152","2.5806451612903225","86.85714285714286","0.17506478548805068","0.00043963305276212554","1.0","0.008331108316803913","4","2","2","1.0","1.0"
"group_1824","","hypothetical protein","4","23","151","152","2.5806451612903225","86.85714285714286","0.17506478548805068","0.00043963305276212554","1.0","0.008331108316803913","13","4","10","0.09228515625000003","0.26684570312499983"
"group_7676","","hypothetical protein","31","66","124","109","20.0","62.28571428571429","0.4128787878787879","0.00044303226776506717","1.0","0.008331108316803913","22","9","13","0.5234670639038081","0.5234670639038081"
"yfdQ_2","","CPS-53 (KpLE1) prophage; predicted protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","5","4","1","0.375","0.375"
"group_31315","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_31366","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_17546","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","10","9","1","0.021484374999999997","0.021484374999999997"
"group_17343","stfR_1","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_31318","ydfN","Qin prophage; predicted side tail fibre assembly protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_31367","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_20532","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","7","6","1","0.125","0.125"
"group_23874","pphB","protein-tyrosine-phosphatase / phosphoprotein phosphatase","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_31322","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_31391","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_23386","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","10","9","1","0.021484374999999997","0.021484374999999997"
"group_23907","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_31327","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_31392","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_23389","pld","Phospholipase D","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","10","9","1","0.021484374999999997","0.021484374999999997"
"group_23919","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_31336","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_31393","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_5446","dgoK_2","2-dehydro-3-deoxygalactonate kinase","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","6","5","1","0.21875000000000003","0.21875000000000003"
"group_29596","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","5","4","1","0.375","0.375"
"group_31356","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_39433","xerD_2","site-specific recombinase","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_5921","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","6","5","1","0.21875000000000003","0.21875000000000003"
"group_31307","rhsD_2","RhsD protein in rhs element","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_31357","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"dgoR_2","","putative DNA-binding transcriptional regulator","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_31375","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"ybhA_2","","pyridoxal phosphatase / fructose 1,6-bisphosphatase","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_31360","rzpD_2","DLP12 prophage; predicted murein endopeptidase","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"group_13339","","hypothetical protein","13","1","142","174","8.38709677419355","99.42857142857143","15.929577464788732","0.00044322441190843524","1.0","0.008331108316803913","3","2","1","1.0","1.0"
"yjiL","","putative ATPase, activator of (R)-hydroxyglutaryl-CoA dehdratase","140","132","15","43","90.32258064516128","24.571428571428573","3.04040404040404","0.0004440194411184339","1.0","0.008338983816662125","19","14","5","0.06356811523437494","0.06356811523437494"
"group_13097","mrr","restriction of methylated adenine","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","3","3","0","0.25","0.25"
"elfD_1","","putative periplasmic pilin chaperone","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","1","1","0","1.0","1.0"
"group_19338","","hypothetical protein","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","4","4","0","0.125","0.125"
"group_32364","","hypothetical protein","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","7","7","0","0.015625","0.015625"
"group_23746","","hypothetical protein","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","3","3","0","0.25","0.25"
"group_5099","znuB_2","Zn2+ ABC transporter - membrane subunit","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","2","2","0","0.5","0.5"
"group_30065","","hypothetical protein","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","3","3","0","0.25","0.25"
"dgoD_2","","D-galactonate dehydratase","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","2","2","0","0.5","0.5"
"ylpA_2","","hypothetical protein","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","2","2","0","0.5","0.5"
"group_24022","","hypothetical protein","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","4","4","0","0.125","0.125"
"group_24138","","hypothetical protein","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","7","7","0","0.015625","0.015625"
"group_13482","","hypothetical protein","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","4","4","0","0.125","0.125"
"group_2453","rhsD_2","RhsD protein in rhs element","10","0","145","175","6.451612903225806","100.0","inf","0.00044589539437486564","1.0","0.008338983816662125","3","3","0","0.25","0.25"
"group_1020","","hypothetical protein","55","32","100","143","35.483870967741936","81.71428571428572","2.4578125","0.00045078445752128813","1.0","0.00842737723128781","33","17","18","0.7283324808813629","0.9999999999999999"
"group_2860","","hypothetical protein","68","44","87","131","43.87096774193549","74.85714285714286","2.327063740856844","0.0004527394563752911","1.0","0.008460874606327133","22","12","12","0.831811904907225","0.831811904907225"
"glpQ","","glycerophosphoryl diester phosphodiesterase, periplasmic","121","161","34","14","78.06451612903226","8.0","0.309462915601023","0.00048144614511394426","1.0","0.008987630395697511","14","5","10","0.17956542968750003","0.4239501953124999"
"ypjA_1","","adhesin-like autotransporter","34","14","121","161","21.935483870967744","92.0","3.231404958677686","0.0004814461451139443","1.0","0.008987630395697511","20","11","10","0.8238029479980463","1.0"
"insF-1_4","","IS3 element protein InsF","34","14","121","161","21.935483870967744","92.0","3.231404958677686","0.0004814461451139443","1.0","0.008987630395697511","19","12","8","0.3592834472656249","0.6476058959960938"
"group_2795","","hypothetical protein","36","16","119","159","23.225806451612904","90.85714285714286","3.0063025210084033","0.0004840544091979927","1.0","0.009033068620314305","16","7","11","0.21011352539062492","0.8036193847656252"
"group_3656","xerD_5","site-specific recombinase","24","7","131","168","15.483870967741936","96.0","4.396946564885496","0.0004854211897015899","1.0","0.009055314823792775","14","8","6","0.7905273437500004","0.7905273437500004"
"group_19543","yibD_2","putative glycosyl transferase","31","12","124","163","20.0","93.14285714285714","3.3958333333333335","0.0004900332663575048","1.0","0.009138062791812736","14","6","8","0.7905273437500004","0.7905273437500004"
"rsmA_2","","hypothetical protein","107","87","48","88","69.03225806451613","50.28571428571429","2.2547892720306515","0.0004946649079590598","1.0","0.009221115963144776","37","22","17","0.3240086000878365","0.7428293587290689"
"group_12370","","hypothetical protein","147","144","8","31","94.83870967741936","17.71428571428571","3.9557291666666665","0.0004979987587164104","1.0","0.009279925826965288","17","11","6","0.33230590820312506","0.33230590820312506"
"group_30432","flhB_2","flagellar biosynthesis protein FlhB","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","3","0","3","0.25","0.25"
"group_10843","","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","7","0","7","0.015625","0.015625"
"group_19222","fimI_2","fimbrial protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","4","0","4","0.125","0.125"
"group_17580","","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","7","0","7","0.015625","0.015625"
"group_14578","","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","2","0","2","0.5","0.5"
"group_19294","btuF_3","Vitamin B12-binding protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","6","0","6","0.03125","0.03125"
"group_18741","mec","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","6","0","6","0.03125","0.03125"
"group_14656","fimD_1","outer membrane protein; export and assembly of type 1 fimbriae","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","6","0","6","0.03125","0.03125"
"group_2500","sohB_1","putative inner membrane peptidase","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","8","0","8","0.0078125","0.0078125"
"zot","","Zona occludens toxin","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","3","0","3","0.25","0.25"
"group_14762","","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","2","0","2","0.5","0.5"
"cdtA","","Cytolethal distending toxin subunit A","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","5","0","5","0.0625","0.0625"
"group_19418","","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","3","0","3","0.25","0.25"
"group_15091","","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","6","0","6","0.03125","0.03125"
"group_26683","","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","3","0","3","0.25","0.25"
"group_2118","ycjY_2","putative hydrolase","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","4","0","4","0.125","0.125"
"group_16765","","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","9","0","9","0.00390625","0.00390625"
"group_267","ynaA","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","2","0","2","0.5","0.5"
"hofQ","","protein involved in utilization of DNA as a carbon source","155","163","0","12","100.0","6.857142857142858","inf","0.0005029939109219702","1.0","0.00928622056129126","7","7","0","0.015625","0.015625"
"group_26715","","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","3","0","3","0.25","0.25"
"group_17443","","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","6","0","6","0.03125","0.03125"
"group_5303","fimH_1","minor fimbrial subunit, D-mannose specific adhesin","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","4","0","4","0.125","0.125"
"group_16920","","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","5","0","5","0.0625","0.0625"
"group_28272","","hypothetical protein","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","2","0","2","0.5","0.5"
"group_19199","fimF_1","fimbrial morphology","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","6","0","6","0.03125","0.03125"
"group_553","cdiA","tRNA nuclease CdiA","0","12","155","163","0.0","93.14285714285714","0.0","0.0005029939109219702","1.0","0.00928622056129126","5","0","5","0.0625","0.0625"
"dmsC","","dimethyl sulfoxide reductase, chain C","98","141","57","34","63.2258064516129","19.428571428571427","0.4145825556799801","0.0005270767636166133","1.0","0.009727371485457048","15","9","9","0.6072387695312501","0.6072387695312501"
"group_25750","idnK","D-gluconate kinase, thermosensitive","1","15","154","160","0.6451612903225806","91.42857142857143","0.06926406926406926","0.0005371100960376576","1.0","0.00984594218129003","6","1","5","0.21875000000000003","0.21875000000000003"
"ptrB_2","","protease II","1","15","154","160","0.6451612903225806","91.42857142857143","0.06926406926406926","0.0005371100960376576","1.0","0.00984594218129003","5","1","4","0.375","0.375"
"group_5213","","hypothetical protein","1","15","154","160","0.6451612903225806","91.42857142857143","0.06926406926406926","0.0005371100960376576","1.0","0.00984594218129003","8","1","7","0.0703125","0.0703125"
"group_26433","papB_1","Major pilu subunit operon regulatory protein PapB","1","15","154","160","0.6451612903225806","91.42857142857143","0.06926406926406926","0.0005371100960376576","1.0","0.00984594218129003","7","1","6","0.125","0.125"
"group_14682","nucS","Endonuclease NucS","1","15","154","160","0.6451612903225806","91.42857142857143","0.06926406926406926","0.0005371100960376576","1.0","0.00984594218129003","2","1","1","1.0","1.0"
"group_18869","","hypothetical protein","1","15","154","160","0.6451612903225806","91.42857142857143","0.06926406926406926","0.0005371100960376576","1.0","0.00984594218129003","5","1","4","0.375","0.375"
"group_2776","stfR_1","putative membrane protein","1","15","154","160","0.6451612903225806","91.42857142857143","0.06926406926406926","0.0005371100960376576","1.0","0.00984594218129003","8","1","7","0.0703125","0.0703125"
"group_16738","cvaA","Colicin V secretion protein CvaA","1","15","154","160","0.6451612903225806","91.42857142857143","0.06926406926406926","0.0005371100960376576","1.0","0.00984594218129003","4","1","3","0.625","0.625"
"ybfL_1","","putative transposase; receptor protein","1","15","154","160","0.6451612903225806","91.42857142857143","0.06926406926406926","0.0005371100960376576","1.0","0.00984594218129003","4","1","3","0.625","0.625"
"group_28271","","hypothetical protein","1","15","154","160","0.6451612903225806","91.42857142857143","0.06926406926406926","0.0005371100960376576","1.0","0.00984594218129003","3","1","3","0.25","1.0"
"group_1718","shlB","hypothetical protein","1","15","154","160","0.6451612903225806","91.42857142857143","0.06926406926406926","0.0005371100960376576","1.0","0.00984594218129003","7","1","6","0.125","0.125"
"group_10267","yedY_1","reductase","1","15","154","160","0.6451612903225806","91.42857142857143","0.06926406926406926","0.0005371100960376576","1.0","0.00984594218129003","9","1","8","0.0390625","0.0390625"
