"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"yhjK_2","","hypothetical protein","24","15","82","210","22.641509433962266","93.33333333333333","4.097560975609756","7.42888545547634e-05","1.0","0.0014566965447774993","16","8","10","0.45449829101562506","1.0"
"group_6774","yoeA","CP4-44 prophage; predicted disrupted hemin or colicin receptor","3","39","103","186","2.8301886792452833","82.66666666666667","0.13890963405526513","7.464537691642808e-05","1.0","0.0014625193099942482","8","3","6","0.2890624999999999","0.7265625000000002"
"group_3744","","hypothetical protein","3","39","103","186","2.8301886792452833","82.66666666666667","0.13890963405526513","7.464537691642808e-05","1.0","0.0014625193099942482","6","2","6","0.03125","0.6875000000000002"
"group_19091","","hypothetical protein","1","30","105","195","0.9433962264150944","86.66666666666667","0.06190476190476191","7.478327111186715e-05","1.0","0.0014625193099942482","4","1","3","0.625","0.625"
"group_22010","","hypothetical protein","1","30","105","195","0.9433962264150944","86.66666666666667","0.06190476190476191","7.478327111186715e-05","1.0","0.0014625193099942482","3","1","2","1.0","1.0"
"group_26470","","hypothetical protein","1","30","105","195","0.9433962264150944","86.66666666666667","0.06190476190476191","7.478327111186715e-05","1.0","0.0014625193099942482","3","1","2","1.0","1.0"
"mutS","","MutHLS complex, methyl-directed mismatch repair","105","195","1","30","99.05660377358491","13.333333333333334","16.153846153846153","7.478327111186715e-05","1.0","0.0014625193099942482","7","7","0","0.015625","0.015625"
"group_3323","ycgV","putative adhesion and penetration protein","1","30","105","195","0.9433962264150944","86.66666666666667","0.06190476190476191","7.478327111186715e-05","1.0","0.0014625193099942482","5","1","4","0.375","0.375"
"group_9855","ssuB","aliphatic sulfonate ABC transporter - ATP binding subunit","42","42","64","183","39.62264150943396","81.33333333333333","2.859375","7.518117134215116e-05","1.0","0.0014697465415662997","7","6","5","0.125","0.4531249999999996"
"group_12968","intS_1","CPS-53 (KpLE1) prophage; prophage CPS-53 integrase","5","47","101","178","4.716981132075472","79.11111111111111","0.18748683378976194","7.69626066420408e-05","1.0","0.001504005405713006","18","3","16","0.0013122558593750002","0.007537841796875001"
"group_26693","","hypothetical protein","1","31","105","194","0.9433962264150944","86.22222222222223","0.059600614439324115","7.843320220675732e-05","1.0","0.001529096798154338","2","1","1","1.0","1.0"
"group_19054","","hypothetical protein","1","31","105","194","0.9433962264150944","86.22222222222223","0.059600614439324115","7.843320220675732e-05","1.0","0.001529096798154338","4","1","3","0.625","0.625"
"group_2892","","hypothetical protein","1","31","105","194","0.9433962264150944","86.22222222222223","0.059600614439324115","7.843320220675732e-05","1.0","0.001529096798154338","6","1","5","0.21875000000000003","0.21875000000000003"
"group_9942","ydcV","YdcS/YdcT/YdcV/YdcU ABC transporter","1","31","105","194","0.9433962264150944","86.22222222222223","0.059600614439324115","7.843320220675732e-05","1.0","0.001529096798154338","7","1","6","0.125","0.125"
"group_16971","","hypothetical protein","1","31","105","194","0.9433962264150944","86.22222222222223","0.059600614439324115","7.843320220675732e-05","1.0","0.001529096798154338","6","1","5","0.21875000000000003","0.21875000000000003"
"group_1249","fadD_2","fatty acyl-CoA synthetase","4","43","102","182","3.7735849056603774","80.88888888888889","0.1659826721386229","7.845303275321707e-05","1.0","0.001529096798154338","14","4","11","0.05737304687500002","0.17956542968750003"
"group_14110","mppA","murein tripeptide ABC transporter OppBCDFMppA - periplasmic binding protein","4","43","102","182","3.7735849056603774","80.88888888888889","0.1659826721386229","7.845303275321707e-05","1.0","0.001529096798154338","15","4","12","0.035156250000000014","0.11846923828124997"
"group_16881","fepC_3","ferric enterobactin ABC transporter - ATP binding subunit","32","26","74","199","30.18867924528302","88.44444444444444","3.30977130977131","7.886314724250415e-05","1.0","0.0015365125399427386","13","9","7","0.26684570312499983","0.9999999999999999"
"group_19716","","hypothetical protein","62","79","44","146","58.490566037735846","64.88888888888889","2.6041426927502878","7.889470440615115e-05","1.0","0.0015365499436276883","11","6","6","0.9999999999999997","0.9999999999999997"
"group_7696","iucD","L-lysine N6-monooxygenase","4","44","102","181","3.7735849056603774","80.44444444444444","0.16131907308377896","8.026500519918545e-05","1.0","0.001562650842865854","11","3","10","0.011718750000000002","0.22656250000000003"
"vapB_2","","Antitoxin VapB","22","13","84","212","20.754716981132077","94.22222222222221","4.271062271062271","8.236474785282494e-05","1.0","0.0016023265862775645","15","8","8","0.9999999999999997","0.9999999999999997"
"agaS","","putative tagatose-6-phosphate aldose/ketose isomerase","84","212","22","13","79.24528301886792","5.777777777777778","0.23413379073756432","8.236474785282494e-05","1.0","0.0016023265862775645","11","5","6","0.9999999999999997","0.9999999999999997"
"ycdT_2","","diguanylate cyclase","18","8","88","217","16.9811320754717","96.44444444444444","5.548295454545454","8.264677346412118e-05","1.0","0.0016060052362246485","7","6","3","0.125","0.9999999999999998"
"group_21127","","hypothetical protein","18","8","88","217","16.9811320754717","96.44444444444444","5.548295454545454","8.264677346412118e-05","1.0","0.0016060052362246485","8","4","5","0.7265625000000002","1.0"
"group_5466","","hypothetical protein","18","8","88","217","16.9811320754717","96.44444444444444","5.548295454545454","8.264677346412118e-05","1.0","0.0016060052362246485","12","7","6","0.7744140625000003","1.0"
"group_16668","ycbU","putative fimbrial-like adhesin protein","46","49","60","176","43.39622641509434","78.22222222222223","2.7537414965986393","8.278425567278611e-05","1.0","0.0016068699870294256","5","3","3","1.0","1.0"
"elfD","","putative periplasmic pilin chaperone","46","49","60","176","43.39622641509434","78.22222222222223","2.7537414965986393","8.278425567278611e-05","1.0","0.0016068699870294256","5","3","3","1.0","1.0"
"elfC","","putative outer membrane usher protein","46","49","60","176","43.39622641509434","78.22222222222223","2.7537414965986393","8.278425567278611e-05","1.0","0.0016068699870294256","5","3","3","1.0","1.0"
"group_800","","hypothetical protein","64","83","42","142","60.37735849056604","63.11111111111111","2.6069994262765346","8.38039911328912e-05","1.0","0.001625446285179478","13","5","10","0.09228515625000003","0.5810546875"
"group_6369","purD","phosphoribosylamine-glycine ligase","64","83","42","142","60.37735849056604","63.11111111111111","2.6069994262765346","8.38039911328912e-05","1.0","0.001625446285179478","15","7","12","0.035156250000000014","0.9999999999999997"
"livK","","leucine ABC transporter - periplasmic binding protein","95","159","11","66","89.62264150943396","29.333333333333332","3.5849056603773586","8.605821506346115e-05","1.0","0.001668544562440218","12","11","3","0.006347656250000001","0.14599609375000003"
"group_3952","yghJ","putative lipoprotein","19","89","87","136","17.92452830188679","60.44444444444444","0.3337207800594085","8.696361801145625e-05","1.0","0.001685468701235121","9","7","3","0.17968750000000003","0.5078125"
"group_14522","","hypothetical protein","40","138","66","87","37.735849056603776","38.666666666666664","0.3820816864295125","8.78983532490547e-05","1.0","0.0017029484769047983","14","11","6","0.05737304687500002","0.7905273437500004"
"group_7239","rem","Qin prophage; predicted protein","26","18","80","207","24.528301886792452","92.0","3.7375","9.002315244137516e-05","1.0","0.0017434629579092622","13","6","8","0.5810546875","0.9999999999999999"
"group_10626","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","5","5","0","0.0625","0.0625"
"group_31226","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","4","4","0","0.125","0.125"
"group_1191","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","1","1","0","1.0","1.0"
"group_31245","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","4","4","0","0.125","0.125"
"group_23803","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","2","2","0","0.5","0.5"
"group_31246","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","4","4","0","0.125","0.125"
"repB_1","","RepFIB replication protein A","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","4","4","0","0.125","0.125"
"group_31316","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","2","2","0","0.5","0.5"
"group_23856","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","4","4","0","0.125","0.125"
"group_31317","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","2","2","0","0.5","0.5"
"group_5380","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","6","6","0","0.03125","0.03125"
"group_31061","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","1","1","0","1.0","1.0"
"group_31347","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","2","2","0","0.5","0.5"
"group_23732","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","5","5","0","0.0625","0.0625"
"group_31063","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","2","2","0","0.5","0.5"
"group_31767","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","2","2","0","0.5","0.5"
"group_31461","pphA_2","protein phosphatase 1 modulates phosphoproteins, signals protein misfolding","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","5","5","0","0.0625","0.0625"
"group_31225","","hypothetical protein","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","4","4","0","0.125","0.125"
"group_32007","ybfQ","putative transposase","8","0","98","225","7.547169811320755","100.0","inf","9.190032965676289e-05","1.0","0.001767274699946169","6","6","0","0.03125","0.03125"
"group_5423","yeeJ_4","adhesin","57","69","49","156","53.77358490566038","69.33333333333334","2.6299911268855367","9.279773362842048e-05","1.0","0.0017838704115556024","8","2","6","0.2890624999999999","0.2890624999999999"
"bglB","","6-phospho-beta-glucosidase B; cryptic","64","84","42","141","60.37735849056604","62.66666666666667","2.557823129251701","9.290372901231792e-05","1.0","0.001785246045457236","13","7","8","0.5810546875","0.9999999999999999"
"group_2047","","hypothetical protein","34","30","72","195","32.075471698113205","86.66666666666667","3.0694444444444446","9.491964745293429e-05","1.0","0.0018233083075944341","19","13","11","0.16706848144531244","0.6476058959960938"
"group_17137","malK_1","maltose ABC transporter - ATP binding subunit","28","21","78","204","26.41509433962264","90.66666666666666","3.4871794871794872","9.911230912506598e-05","1.0","0.0019029749614442343","17","13","7","0.049041748046874986","0.629058837890625"
"gspJ_2","","putative protein secretion protein for export","71","194","35","31","66.98113207547169","13.777777777777779","0.3241531664212077","9.921383587199854e-05","1.0","0.0019029749614442343","19","15","7","0.019210815429687503","0.3592834472656249"
"group_52121","metJ","MetJ transcriptional repressor","35","31","71","194","33.0188679245283","86.22222222222223","3.084961381190368","9.921383587199856e-05","1.0","0.0019029749614442343","10","8","6","0.10937500000000003","0.7539062500000002"
"group_53644","metB","O-succinylhomoserine lyase / O-succinylhomoserine(thiol)-lyase","35","31","71","194","33.0188679245283","86.22222222222223","3.084961381190368","9.921383587199856e-05","1.0","0.0019029749614442343","10","8","6","0.10937500000000003","0.7539062500000002"
"group_4674","narJ","molybdenum cofactor assembly chaperone subunit (delta subunit) of nitrate reductase 1","57","70","49","155","53.77358490566038","68.88888888888889","2.575801749271137","0.00010081222223566976","1.0","0.0019329177743373886","9","4","5","1.0","1.0"
"ybcC","","DLP12 prophage; predicted exonuclease","52","60","54","165","49.056603773584904","73.33333333333333","2.6481481481481484","0.00010113719982319863","1.0","0.0019377154932866715","8","3","7","0.0703125","0.7265625000000002"
"group_5536","","hypothetical protein","52","60","54","165","49.056603773584904","73.33333333333333","2.6481481481481484","0.00010113719982319863","1.0","0.0019377154932866715","8","3","7","0.0703125","0.7265625000000002"
"dgoD_1","","D-galactonate dehydratase","11","2","95","223","10.377358490566039","99.11111111111111","12.910526315789474","0.00010379803086318577","1.0","0.001983563918209313","5","3","2","1.0","1.0"
"group_10977","ydeS","putative fimbrial-like adhesin protein","11","2","95","223","10.377358490566039","99.11111111111111","12.910526315789474","0.00010379803086318577","1.0","0.001983563918209313","4","3","2","0.625","1.0"
"group_12663","ymfN","e14 prophage; predicted DNA-binding transcriptional regulator","11","2","95","223","10.377358490566039","99.11111111111111","12.910526315789474","0.00010379803086318577","1.0","0.001983563918209313","5","3","2","1.0","1.0"
"group_12670","ymfR","e14 prophage; predicted protein","11","2","95","223","10.377358490566039","99.11111111111111","12.910526315789474","0.00010379803086318577","1.0","0.001983563918209313","5","3","2","1.0","1.0"
"group_23872","","hypothetical protein","11","2","95","223","10.377358490566039","99.11111111111111","12.910526315789474","0.00010379803086318577","1.0","0.001983563918209313","3","1","2","1.0","1.0"
"group_276","ynaA_2","Rac prophage; predicted tail protein","11","2","95","223","10.377358490566039","99.11111111111111","12.910526315789474","0.00010379803086318577","1.0","0.001983563918209313","3","1","2","1.0","1.0"
"group_20534","","hypothetical protein","11","2","95","223","10.377358490566039","99.11111111111111","12.910526315789474","0.00010379803086318577","1.0","0.001983563918209313","7","5","2","0.4531249999999996","0.4531249999999996"
"group_21435","yhjX","YhjX MFS transporter","2","34","104","191","1.8867924528301887","84.88888888888889","0.1080316742081448","0.00010508573066745171","1.0","0.0020052152029643115","7","2","5","0.4531249999999996","0.4531249999999996"
"yhjB_2","","putative DNA-binding response regulator in two-component regulatory system","2","34","104","191","1.8867924528301887","84.88888888888889","0.1080316742081448","0.00010508573066745171","1.0","0.0020052152029643115","4","2","2","1.0","1.0"
"group_2675","","hypothetical protein","2","34","104","191","1.8867924528301887","84.88888888888889","0.1080316742081448","0.00010508573066745171","1.0","0.0020052152029643115","4","2","2","1.0","1.0"
"group_8198","","hypothetical protein","2","34","104","191","1.8867924528301887","84.88888888888889","0.1080316742081448","0.00010508573066745171","1.0","0.0020052152029643115","4","1","3","0.625","0.625"
"group_52149","gltX","glutamyl-tRNA synthetase","14","74","92","151","13.20754716981132","67.11111111111111","0.3105170387779083","0.00010550633970667595","1.0","0.002012500434912662","18","8","12","0.23788452148437486","0.8145294189453123"
"dmsB","","dimethyl sulfoxide reductase, chain B","62","179","44","46","58.490566037735846","20.444444444444446","0.3621127475876079","0.00010662068765080504","1.0","0.0020330082939521836","11","9","7","0.06542968749999997","0.548828125"
"group_5552","ybcO","DLP12 prophage; predicted protein","21","12","85","213","19.81132075471698","94.66666666666667","4.385294117647059","0.0001080022396050771","1.0","0.0020578376010015518","12","5","7","0.7744140625000003","0.7744140625000003"
"group_14402","","hypothetical protein","21","12","85","213","19.81132075471698","94.66666666666667","4.385294117647059","0.0001080022396050771","1.0","0.0020578376010015518","11","4","7","0.548828125","0.548828125"
"gspD_2","","putative protein secretion protein for export","69","190","37","35","65.09433962264151","15.555555555555555","0.3435277382645804","0.00010831485796579062","1.0","0.0020622783001235457","20","16","7","0.011817932128906248","0.2631759643554687"
"group_3896","hrpA","ATP-dependent helicase","37","35","69","190","34.90566037735849","84.44444444444444","2.910973084886128","0.00010831485796579062","1.0","0.0020622783001235457","9","4","7","0.17968750000000003","1.0"
"group_4428","ygaQ_2","hypothetical protein","24","16","82","209","22.641509433962266","92.88888888888889","3.823170731707317","0.00010943694457635848","1.0","0.0020828775299417423","14","8","7","0.7905273437500004","1.0"
"group_22942","","hypothetical protein","23","14","83","211","21.69811320754717","93.77777777777779","4.176419965576592","0.00011100634085299408","1.0","0.002109649465367844","4","2","2","1.0","1.0"
"group_28024","","hypothetical protein","23","14","83","211","21.69811320754717","93.77777777777779","4.176419965576592","0.00011100634085299408","1.0","0.002109649465367844","4","2","2","1.0","1.0"
"ybcQ_1","","DLP12 prophage; predicted antitermination protein","23","14","83","211","21.69811320754717","93.77777777777779","4.176419965576592","0.00011100634085299408","1.0","0.002109649465367844","4","2","2","1.0","1.0"
"insAB-1","","InsAB' transposase","23","14","83","211","21.69811320754717","93.77777777777779","4.176419965576592","0.00011100634085299408","1.0","0.002109649465367844","20","11","10","0.8238029479980463","1.0"
"fliS_2","","flagellar biosynthesis protein FliS","59","74","47","151","55.660377358490564","67.11111111111111","2.561529614721104","0.00011207814746475717","1.0","0.0021284584451686213","15","4","11","0.11846923828124997","0.11846923828124997"
"motA_1","","MotA protein, proton conductor component of motor; no effect on switching","59","74","47","151","55.660377358490564","67.11111111111111","2.561529614721104","0.00011207814746475717","1.0","0.0021284584451686213","15","4","11","0.11846923828124997","0.11846923828124997"
"group_4855","","hypothetical protein","41","41","65","184","38.67924528301887","81.77777777777779","2.830769230769231","0.00011237962123426354","1.0","0.0021334022200257753","19","8","12","0.3592834472656249","0.6476058959960938"
"ydfX","","Qin prophage; predicted protein","19","10","87","215","17.92452830188679","95.55555555555556","4.695402298850575","0.0001166064718483785","1.0","0.0022112152644400817","12","5","8","0.3876953125000001","0.7744140625000003"
"tolA_2","","The Colicin A Import System","19","10","87","215","17.92452830188679","95.55555555555556","4.695402298850575","0.0001166064718483785","1.0","0.0022112152644400817","13","7","7","0.9999999999999999","0.9999999999999999"
"group_27156","","hypothetical protein","19","10","87","215","17.92452830188679","95.55555555555556","4.695402298850575","0.0001166064718483785","1.0","0.0022112152644400817","13","7","7","0.9999999999999999","0.9999999999999999"
"group_18599","","hypothetical protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","2","0","2","0.5","0.5"
"group_6112","","hypothetical protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","2","0","2","0.5","0.5"
"group_21934","ykfG","CP4-6 prophage; predicted DNA repair protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","4","0","4","0.125","0.125"
"group_21441","","hypothetical protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","2","0","2","0.5","0.5"
"group_12857","","hypothetical protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","2","0","2","0.5","0.5"
"group_26359","yfjJ","CP4-57 prophage; predicted protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","4","0","4","0.125","0.125"
"flxA","","Qin prophage; predicted protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","2","0","2","0.5","0.5"
"group_14595","yfjQ_2","CP4-57 prophage; predicted protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","4","0","4","0.125","0.125"
"group_29699","rfbX","O-antigen flippase","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","3","0","3","0.25","0.25"
"yfjR_2","","CP4-57 prophage; predicted DNA-binding transcriptional regulator","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","4","0","4","0.125","0.125"
"group_14728","","hypothetical protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","1","0","1","1.0","1.0"
"group_16772","","hypothetical protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","4","0","4","0.125","0.125"
"group_3564","insD","Qin prophage; predicted transposase","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","3","0","3","0.25","0.25"
"ykfA","","CP4-6 prophage; predicted GTP-binding protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","4","0","4","0.125","0.125"
"ecpB_1","","hypothetical protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","2","0","2","0.5","0.5"
"group_13452","","hypothetical protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","3","0","3","0.25","0.25"
"group_19110","","hypothetical protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","4","0","4","0.125","0.125"
"group_18395","","hypothetical protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","3","0","3","0.25","0.25"
"group_20247","","hypothetical protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","2","0","2","0.5","0.5"
"group_19111","","hypothetical protein","0","23","106","202","0.0","89.77777777777777","0.0","0.00011881229307919512","1.0","0.0022358705389077574","4","0","4","0.125","0.125"
"yciX","","putative protein","106","202","0","23","100.0","10.222222222222223","inf","0.00011881229307919514","1.0","0.0022358705389077574","4","4","0","0.125","0.125"
"group_29703","yibD_1","putative glycosyl transferase","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","3","0","3","0.25","0.25"
"group_16744","","hypothetical protein","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","6","0","6","0.03125","0.03125"
"group_7628","smc","hypothetical protein","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","3","0","3","0.25","0.25"
"group_1976","pinE","e14 prophage; site-specific DNA recombinase","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","9","0","9","0.00390625","0.00390625"
"group_19363","","hypothetical protein","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","2","0","2","0.5","0.5"
"group_2278","insEF-1","IS3 element transposase","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","3","0","3","0.25","0.25"
"fumB","","fumarase B monomer","106","201","0","24","100.0","10.666666666666668","inf","0.00012159082082968618","1.0","0.0022724859790609515","10","10","0","0.001953125","0.001953125"
"clpP1","","ATP-dependent Clp protease proteolytic subunit 1","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","5","0","5","0.0625","0.0625"
"group_2987","","hypothetical protein","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","4","0","4","0.125","0.125"
"group_12559","","hypothetical protein","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","3","0","3","0.25","0.25"
"group_6500","","hypothetical protein","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","5","0","5","0.0625","0.0625"
"group_19108","","hypothetical protein","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","1","0","1","1.0","1.0"
"group_26866","ygcG_1","putative protein","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","2","0","2","0.5","0.5"
"group_6939","cobS","cobalamin 5'-phosphate synthase / cobalamin synthase","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","4","0","4","0.125","0.125"
"group_26566","yadD_2","putative transposase","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","2","0","2","0.5","0.5"
"group_25990","","hypothetical protein","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","8","0","8","0.0078125","0.0078125"
"group_8565","","hypothetical protein","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","4","0","4","0.125","0.125"
"group_29700","","hypothetical protein","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","3","0","3","0.25","0.25"
"group_10104","","hypothetical protein","0","24","106","201","0.0","89.33333333333333","0.0","0.00012159082082968618","1.0","0.0022724859790609515","2","0","2","0.5","0.5"
"group_17208","","hypothetical protein","6","49","100","176","5.660377358490567","78.22222222222223","0.21551020408163266","0.00012175256341544172","1.0","0.0022738694705596455","8","4","5","0.7265625000000002","1.0"
"group_12726","","hypothetical protein","6","49","100","176","5.660377358490567","78.22222222222223","0.21551020408163266","0.00012175256341544172","1.0","0.0022738694705596455","15","6","11","0.11846923828124997","0.6072387695312501"
"gspG_2","","putative protein secretion protein for export","71","193","35","32","66.98113207547169","14.222222222222221","0.3363434492968172","0.00012183315622113803","1.0","0.0022745552698181138","19","15","7","0.019210815429687503","0.3592834472656249"
"group_13871","lsrB","Autoinducer-2 ABC transporter - periplasmic binding protein","3","38","103","187","2.8301886792452833","83.11111111111111","0.14333163004598876","0.0001231683437207818","1.0","0.002297827556748446","4","2","2","1.0","1.0"
"yjeN","","putative protein","3","38","103","187","2.8301886792452833","83.11111111111111","0.14333163004598876","0.0001231683437207818","1.0","0.002297827556748446","5","2","4","0.375","1.0"
"group_16908","","hypothetical protein","53","63","53","162","50.0","72.0","2.5714285714285716","0.00012342544480435947","1.0","0.0023017957503172724","10","4","6","0.7539062500000002","0.7539062500000002"
"dmsC","","dimethyl sulfoxide reductase, chain C","62","178","44","47","58.490566037735846","20.88888888888889","0.37206332992849844","0.00012603717946989902","1.0","0.002348812929409387","12","10","7","0.038574218750000014","0.7744140625000003"
"group_6385","dmsB","dimethyl sulfoxide reductase, chain B","44","47","62","178","41.509433962264154","79.11111111111111","2.6877144818119425","0.00012603717946989902","1.0","0.002348812929409387","12","7","10","0.038574218750000014","0.7744140625000003"
"lamB_1","","maltose outer membrane porin / phage lambda receptor protein","62","80","44","145","58.490566037735846","64.44444444444444","2.553977272727273","0.00012795372543464404","1.0","0.0023819608241145854","7","4","6","0.125","0.9999999999999998"
"cra_2","","Cra DNA-binding transcriptional dual regulator","62","80","44","145","58.490566037735846","64.44444444444444","2.553977272727273","0.00012795372543464404","1.0","0.0023819608241145854","7","4","6","0.125","0.9999999999999998"
"frlD","","fructoselysine 6-kinase","62","80","44","145","58.490566037735846","64.44444444444444","2.553977272727273","0.00012795372543464404","1.0","0.0023819608241145854","7","4","6","0.125","0.9999999999999998"
"puuC_2","","gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase","5","46","101","179","4.716981132075472","79.55555555555556","0.19263882910030133","0.00012888166653124883","1.0","0.00239462844495842","11","3","9","0.06542968749999997","0.22656250000000003"
"group_8973","iucA","N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase","26","19","80","206","24.528301886792452","91.55555555555556","3.5236842105263158","0.00012897696344253234","1.0","0.00239462844495842","16","12","6","0.076812744140625","0.45449829101562506"
"group_14641","","hypothetical protein","1","29","105","196","0.9433962264150944","87.1111111111111","0.06436781609195402","0.00012904989632971022","1.0","0.00239462844495842","6","1","5","0.21875000000000003","0.21875000000000003"
"group_19606","ugd","UDP-glucose 6-dehydrogenase","1","29","105","196","0.9433962264150944","87.1111111111111","0.06436781609195402","0.00012904989632971022","1.0","0.00239462844495842","9","1","9","0.00390625","0.0390625"
"group_18728","","hypothetical protein","1","29","105","196","0.9433962264150944","87.1111111111111","0.06436781609195402","0.00012904989632971022","1.0","0.00239462844495842","8","1","7","0.0703125","0.0703125"
"group_15089","mutS","MutHLS complex, methyl-directed mismatch repair","1","29","105","196","0.9433962264150944","87.1111111111111","0.06436781609195402","0.00012904989632971022","1.0","0.00239462844495842","7","1","6","0.125","0.125"
